created_date,f_initial_deal_acquisition_date,first_meeting_date,business_meeting_scheduled_date,inflow_route_media_lasttouch,cv_content_sub_lasttouch,stage_name,reasons_not_negotiated,scheduled_initialdead_interval_days,scheduled_initialdead_interval_days_category
2025-10-17T12:30:57.000Z,2025-10-17,2025-11-06,2025-11-06,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,20,2週間以上
2025-10-17T13:36:08.000Z,2025-10-20,2025-10-24,2025-10-24,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,4,1週間
2025-10-17T13:43:32.000Z,2025-10-18,2025-10-24,2025-10-24,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,6,1週間
2025-10-17T16:29:59.000Z,2025-10-24,2025-10-29,2025-10-28,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,4,1週間
2025-10-17T16:54:03.000Z,2025-10-17,,2025-10-22,TOP,デモ電話_フリーミアムLP_TOP LP,00_商談再設定フェーズ,,5,1週間
2025-10-17T18:37:37.000Z,2025-10-23,2025-10-29,2025-10-29,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,6,1週間
2025-10-17T22:10:03.000Z,2025-10-20,2025-10-21,2025-10-21,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,1,3日以内
2025-10-17T23:31:19.000Z,2025-10-23,2025-10-27,2025-10-27,TOP,デモ電話_SP_Aパターン_TOP LP,99_失注,,4,1週間
2025-10-18T07:59:51.000Z,2025-12-02,2025-12-03,2025-12-03,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,1,3日以内
2025-10-18T09:30:14.000Z,2025-10-20,2025-10-21,2025-10-21,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,1,3日以内
2025-10-18T14:19:28.000Z,2025-10-20,2025-10-24,2025-10-23,FAX・EDM,デモ電話_FAX_病院・クリニック_FAX・EDM,99_失注,,3,1週間
2025-10-18T16:17:58.000Z,2025-10-20,,2025-10-21,DIS,デモ電話_Facebook_Dis/Lis LP,00_商談再設定フェーズ,検討中止,1,3日以内
2025-10-19T00:12:04.000Z,2025-10-20,2025-10-22,2025-10-21,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,1,3日以内
2025-10-19T12:27:33.000Z,2025-10-20,2025-10-22,2025-10-22,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,2,3日以内
2025-10-19T16:18:23.000Z,2025-10-20,2025-10-22,2025-10-21,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,1,3日以内
2025-10-19T17:01:13.000Z,2025-10-23,2025-10-27,2025-10-27,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,4,1週間
2025-10-19T18:35:09.000Z,2025-11-18,2025-11-20,2025-11-20,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,2,3日以内
2025-10-20T08:48:50.000Z,2025-10-20,2025-10-22,2025-10-22,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,2,3日以内
2025-10-20T10:25:40.000Z,2025-10-20,2025-10-21,2025-10-21,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,1,3日以内
2025-10-20T10:28:31.000Z,2025-10-21,2025-10-22,2025-10-22,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,1,3日以内
2025-10-20T13:06:21.000Z,2025-10-20,2025-10-20,2025-10-20,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,0,1日以内
2025-10-20T13:09:21.000Z,2025-10-21,2025-10-21,2025-10-21,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,0,1日以内
2025-10-20T13:27:53.000Z,2025-10-22,2025-10-23,2025-10-23,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,1,3日以内
2025-10-20T14:05:51.000Z,2025-10-20,2025-10-24,2025-10-24,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,4,1週間
2025-10-20T15:19:58.000Z,2025-10-20,,2025-10-21,LIS,デモ電話_PC_Aパターン_IP電話 LP,00_商談再設定フェーズ,,1,3日以内
2025-10-20T19:14:38.000Z,2025-10-23,2025-10-24,2025-10-24,LIS,デモ電話_PC_Aパターン_AI LP,99_失注,,1,3日以内
2025-10-21T07:22:48.000Z,2025-10-21,,2025-10-24,TOP,デモ電話_フリーミアムLP_TOP LP,00_商談再設定フェーズ,検討中止,3,1週間
2025-10-21T09:31:31.000Z,2025-10-21,2025-10-22,2025-10-22,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,1,3日以内
2025-10-21T11:36:24.000Z,2025-11-28,2025-12-26,2025-12-26,TOP,デモ電話_フリーミアムLP_TOP LP,03_担当者合意フェーズ,,28,2週間以上
2025-10-21T16:15:41.000Z,2025-10-21,,2025-10-27,FAX・EDM,デモ電話_小売_FAX・EDM,00_商談再設定フェーズ,,6,1週間
2025-10-21T16:29:15.000Z,2025-10-21,2025-10-22,2025-10-22,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,1,3日以内
2025-10-21T17:28:53.000Z,2025-10-21,2025-10-23,2025-10-23,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,2,3日以内
2025-10-21T18:41:49.000Z,2025-10-27,2025-10-30,2025-11-28,DIS,デモ電話_Facebook_Dis/Lis LP,06_有料契約申請完了,,32,2週間以上
2025-10-21T18:52:51.000Z,2025-10-22,,,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,その他,,その他
2025-10-21T22:25:13.000Z,2025-11-05,2025-11-11,2025-11-11,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,他進行中（重複/別担当/別商談/直近対応済）,6,1週間
2025-10-22T09:50:20.000Z,2025-10-22,2025-10-23,2025-10-23,FAX・EDM,デモ電話_小売_FAX・EDM,99_失注,,1,3日以内
2025-10-22T10:19:44.000Z,2025-10-23,2025-10-28,2025-10-27,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,4,1週間
2025-10-22T10:31:55.000Z,2025-10-22,2025-10-28,2025-10-28,LIS,デモ電話_PC_Aパターン_AI LP,99_失注,,6,1週間
2025-10-22T11:22:32.000Z,2025-10-22,2025-10-28,2025-10-28,FAX・EDM,デモ電話_小売_FAX・EDM,07_契約締結完了,,6,1週間
2025-10-22T14:33:39.000Z,2025-10-22,,2025-10-23,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,1,3日以内
2025-10-22T16:16:24.000Z,2025-10-22,2025-10-24,2025-10-24,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,2,3日以内
2025-10-22T16:22:06.000Z,2025-10-22,,2025-10-24,LIS,デモ電話_デフォルト_AI LP,00_商談再設定フェーズ,,2,3日以内
2025-10-22T16:53:45.000Z,2025-10-22,2025-10-24,2025-10-24,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,2,3日以内
2025-10-22T17:49:46.000Z,2025-10-22,2025-10-27,2025-10-27,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,5,1週間
2025-10-22T22:42:48.000Z,2025-10-23,2025-10-23,2025-10-23,DIS,デモ電話_Facebook_Dis/Lis LP,06_有料契約申請完了,,0,1日以内
2025-10-23T07:26:05.000Z,2025-10-23,2025-10-23,2025-10-23,DIS,デモ電話_Facebook_Dis/Lis LP,06_有料契約申請完了,,0,1日以内
2025-10-23T11:59:15.000Z,2025-10-23,2025-10-26,2025-10-24,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,1,3日以内
2025-10-23T13:36:02.000Z,2025-10-23,2025-10-24,2025-10-24,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,1,3日以内
2025-10-23T15:07:18.000Z,2025-10-23,2025-10-24,2025-10-24,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,1,3日以内
2025-10-23T15:29:24.000Z,2025-10-23,2025-10-24,2025-10-24,DIS,デモ電話_Facebook_Dis/Lis LP,06_有料契約申請完了,,1,3日以内
2025-10-23T18:08:10.000Z,2025-10-23,2025-10-27,2025-10-27,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,4,1週間
2025-10-23T21:54:25.000Z,2025-10-24,2025-10-29,2025-10-29,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,5,1週間
2025-10-24T07:54:15.000Z,2025-10-24,2025-10-31,2025-10-31,LIS,デモ電話_デフォルト_AI LP,06_有料契約申請完了,,7,2週間以内
2025-10-24T08:32:59.000Z,2025-10-24,2025-11-04,2025-11-04,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,11,2週間以内
2025-10-24T10:15:42.000Z,2025-10-24,2025-10-27,2025-10-27,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,3,1週間
2025-10-24T11:45:59.000Z,2025-10-24,2025-10-28,2025-10-27,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,3,1週間
2025-10-24T11:56:16.000Z,2025-10-24,2025-11-28,2025-11-28,FAX・EDM,デモ電話_EDM_パターン1_FAX・EDM,99_失注,,35,2週間以上
2025-10-24T15:28:33.000Z,2025-12-10,2025-12-15,2025-12-15,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,5,1週間
2025-10-24T16:08:48.000Z,2025-10-24,2025-10-31,2025-10-28,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,ISアプローチ対象外,4,1週間
2025-10-24T16:23:10.000Z,2025-10-24,2025-10-30,2025-10-30,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,6,1週間
2025-10-24T18:22:26.000Z,2025-10-27,,,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,検討中止,,その他
2025-10-25T10:35:42.000Z,2025-10-27,2025-11-06,2025-11-06,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,10,2週間以内
2025-10-25T11:39:35.000Z,2025-10-30,2025-11-04,2025-11-04,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,5,1週間
2025-10-25T15:02:28.000Z,2025-10-27,2025-10-31,2025-10-31,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,4,1週間
2025-10-25T16:29:35.000Z,2025-10-27,,2025-10-31,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,4,1週間
2025-10-26T01:18:26.000Z,2025-11-04,,2025-11-10,DIS,デモ電話_Facebook_Dis/Lis LP,00_商談再設定フェーズ,,6,1週間
2025-10-26T22:49:22.000Z,2025-10-27,2025-10-29,2025-10-28,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,1,3日以内
2025-10-27T08:37:27.000Z,2025-10-27,2025-11-05,2025-11-05,DIS,デモ電話_Facebook_Dis/Lis LP,06_有料契約申請完了,,9,2週間以内
2025-10-27T09:31:39.000Z,2025-10-28,2025-10-30,2025-10-30,FAX・EDM,デモ電話_小売_FAX・EDM,99_失注,,2,3日以内
2025-10-27T14:59:03.000Z,2025-10-27,2025-10-27,2025-10-27,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,0,1日以内
2025-10-27T15:23:51.000Z,2025-10-27,,2025-10-28,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,1,3日以内
2025-10-27T16:31:19.000Z,2025-10-27,2025-10-28,2025-10-28,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,1,3日以内
2025-10-27T17:18:06.000Z,2025-10-27,2025-11-04,2025-11-04,FAX・EDM,デモ電話_EDM_パターン1_FAX・EDM,00_商談再設定フェーズ,,8,2週間以内
2025-10-27T17:59:29.000Z,2025-10-27,,2025-10-28,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,1,3日以内
2025-10-27T19:48:10.000Z,2025-10-28,,2025-10-29,LIS,デモ電話_デフォルト_AI LP,99_失注,連絡つかず/音信不通,1,3日以内
2025-10-27T20:59:50.000Z,2025-10-28,2025-10-30,2025-10-30,DIS,デモ電話_Facebook_Dis/Lis LP,06_有料契約申請完了,,2,3日以内
2025-10-28T12:18:41.000Z,2025-10-28,,2025-10-31,LIS,デモ電話_PC_Aパターン_AI LP,99_失注,導入条件/要件が合わず,3,1週間
2025-10-28T14:02:08.000Z,2025-10-28,2025-11-05,2025-11-05,FAX・EDM,デモ電話_EDM_パターン1_FAX・EDM,99_失注,,8,2週間以内
2025-10-28T22:54:22.000Z,2025-10-29,2025-10-30,2025-10-30,TOP,デモ電話_SP_Aパターン_TOP LP,05_決裁者合意フェーズ,,1,3日以内
2025-10-29T09:45:16.000Z,2025-10-29,,2025-10-30,DIS,デモ電話_Facebook_Dis/Lis LP,00_商談再設定フェーズ,,1,3日以内
2025-10-29T10:46:22.000Z,2025-12-19,,2025-12-25,FAX・EDM,デモ電話_FAX_病院・クリニック_FAX・EDM,00_商談再設定フェーズ,,6,1週間
2025-10-29T11:29:29.000Z,2025-10-24,2025-11-06,2025-11-06,,,99_失注,,13,2週間以内
2025-10-29T11:53:20.000Z,2025-10-30,2025-11-04,2025-11-04,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,5,1週間
2025-10-29T13:37:31.000Z,2025-10-29,2025-10-31,2025-10-31,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,検討中止,2,3日以内
2025-10-29T14:07:46.000Z,2025-10-29,2025-11-11,2025-11-11,FAX・EDM,デモ電話_FAX_病院・クリニック_FAX・EDM,99_失注,,13,2週間以内
2025-10-29T17:11:38.000Z,2025-11-06,2025-11-14,2025-11-14,DIS,デモ電話_Facebook_Dis/Lis LP,06_有料契約申請完了,,8,2週間以内
2025-10-29T21:19:54.000Z,2025-10-31,2025-10-31,2025-10-31,LIS,デモ電話_PC_Aパターン_AI LP,99_失注,,0,1日以内
2025-10-29T21:20:14.000Z,2025-11-06,2025-11-10,2025-11-10,LIS,デモ電話_デフォルト_AI LP,99_失注,,4,1週間
2025-10-29T22:23:39.000Z,2025-10-30,,2025-11-10,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,11,2週間以内
2025-10-30T09:08:38.000Z,2025-10-30,2025-11-06,2025-11-06,TOP,デモ電話_フリーミアムLP_TOP LP,03_ROI合意フェーズ,,7,2週間以内
2025-10-30T11:06:49.000Z,2025-10-30,2025-10-30,2025-10-30,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,0,1日以内
2025-10-30T13:04:48.000Z,2025-10-30,,2025-11-05,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,先方起点で再連絡,6,1週間
2025-10-30T13:48:51.000Z,2025-10-30,2025-10-31,2025-10-31,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,1,3日以内
2025-10-30T15:13:36.000Z,2025-10-30,2025-11-05,2025-11-05,FAX・EDM,デモ電話_小売_FAX・EDM,99_失注,,6,1週間
2025-10-30T16:03:49.000Z,2025-11-07,2025-11-12,2025-11-12,LIS,デモ電話_PC_Aパターン_AI LP,99_失注,,5,1週間
2025-10-30T16:48:24.000Z,2025-10-30,2025-10-31,2025-10-31,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,1,3日以内
2025-10-31T09:39:46.000Z,2025-10-31,2025-11-05,2025-11-05,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,5,1週間
2025-10-31T09:42:36.000Z,2025-10-31,2025-11-06,2025-11-06,DIS,デモ電話_Facebook_Dis/Lis LP,06_有料契約申請完了,,6,1週間
2025-10-31T11:33:35.000Z,2025-10-31,2025-11-04,2025-11-04,FAX・EDM,デモ電話_FAX_病院・クリニック_FAX・EDM,99_失注,,4,1週間
2025-10-31T12:31:30.000Z,2025-10-31,2025-11-04,2025-11-04,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,4,1週間
2025-10-31T13:48:02.000Z,2025-10-31,2025-10-31,2025-10-31,TOP,デモ電話_フリーミアムLP_TOP LP,07_契約締結完了,,0,1日以内
2025-10-31T15:40:38.000Z,2025-10-31,2025-11-04,2025-11-04,,,99_失注,,4,1週間
2025-10-31T17:13:46.000Z,2025-10-31,2025-11-04,2025-11-04,LIS,デモ電話_PC_Aパターン_AI LP,06_有料契約申請完了,他進行中（重複/別担当/別商談/直近対応済）,4,1週間
2025-10-31T17:16:14.000Z,2025-11-04,2025-11-06,2025-11-06,LIS,デモ電話_PC_Aパターン_AI LP,06_有料契約申請完了,,2,3日以内
2025-10-31T17:53:13.000Z,2025-11-06,2025-11-18,2025-11-18,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,12,2週間以内
2025-10-31T21:18:32.000Z,2025-11-04,2025-11-05,2025-11-05,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,1,3日以内
2025-10-31T21:50:59.000Z,2025-11-04,,2025-11-04,DIS,デモ電話_Facebook_Dis/Lis LP,00_商談再設定フェーズ,,0,1日以内
2025-10-31T22:52:55.000Z,2025-11-27,2025-12-02,2025-12-02,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,5,1週間
2025-11-01T00:13:45.000Z,2025-11-04,2025-11-06,2025-11-06,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,2,3日以内
2025-11-01T13:03:58.000Z,2025-11-04,2025-11-05,2025-11-05,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,1,3日以内
2025-11-01T13:59:26.000Z,2025-11-04,2025-11-05,2025-11-05,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,1,3日以内
2025-11-01T23:24:44.000Z,2025-11-04,2025-11-11,2025-11-11,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,7,2週間以内
2025-11-02T07:41:39.000Z,2025-11-05,2025-11-06,2025-11-06,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,1,3日以内
2025-11-02T12:25:23.000Z,2025-11-04,2025-11-26,2025-11-26,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,22,2週間以上
2025-11-02T12:33:06.000Z,2025-11-05,,2025-11-10,DIS,デモ電話_Facebook_Dis/Lis LP,00_商談再設定フェーズ,,5,1週間
2025-11-02T13:46:14.000Z,2025-11-10,,2025-11-13,DIS,デモ電話_Facebook_Dis/Lis LP,00_商談再設定フェーズ,,3,1週間
2025-11-02T17:00:59.000Z,2025-11-13,,2025-11-18,DIS,デモ電話_Facebook_Dis/Lis LP,00_商談再設定フェーズ,,5,1週間
2025-11-03T00:04:34.000Z,2025-11-04,,2025-11-10,DIS,デモ電話_Facebook_Dis/Lis LP,00_商談再設定フェーズ,連絡つかず/音信不通,6,1週間
2025-11-03T12:48:08.000Z,2025-11-04,2025-11-05,2025-11-05,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,1,3日以内
2025-11-03T14:23:09.000Z,2025-12-15,2025-12-16,2025-12-16,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,1,3日以内
2025-11-04T10:38:09.000Z,2026-01-15,2026-01-19,2026-01-19,FAX・EDM,デモ電話_FAX_ホテル_FAX・EDM,99_失注,,4,1週間
2025-11-04T11:46:33.000Z,2025-11-04,2025-12-10,2025-12-08,FAX・EDM,デモ電話_FAX_ホテル_FAX・EDM,99_失注,,34,2週間以上
2025-11-04T12:26:23.000Z,2025-11-04,2025-11-05,2025-11-05,LIS,デモ電話_LIS_Google_電話代行,99_失注,,1,3日以内
2025-11-04T13:27:45.000Z,2025-11-04,2025-11-10,2025-11-06,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,2,3日以内
2025-11-04T15:57:34.000Z,2025-11-04,2025-11-05,2025-11-05,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,1,3日以内
2025-11-04T16:18:15.000Z,2025-11-04,2025-11-10,2025-11-10,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,6,1週間
2025-11-04T21:28:47.000Z,2025-11-07,2025-11-11,2025-11-10,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,3,1週間
2025-11-04T22:16:42.000Z,2025-11-05,2025-11-12,2025-11-12,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,7,2週間以内
2025-11-05T09:46:47.000Z,2025-11-05,2025-11-10,2025-11-10,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,5,1週間
2025-11-05T11:30:38.000Z,2025-11-05,2025-11-11,2025-11-11,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,6,1週間
2025-11-05T11:40:27.000Z,2025-11-06,2025-11-10,2025-11-10,LIS,デモ電話_Google_PC/SP_/ad-Ip/top,99_失注,,4,1週間
2025-11-05T12:34:23.000Z,2025-11-07,2025-11-21,2025-11-21,LIS,デモ電話_PC_Aパターン_AI LP,99_失注,,14,2週間以上
2025-11-05T12:51:34.000Z,2025-11-06,2025-11-10,2025-12-08,FAX・EDM,デモ電話_EDM_パターン1_FAX・EDM,06_有料契約申請完了,,32,2週間以上
2025-11-05T13:39:29.000Z,2025-11-10,2025-11-13,2025-11-13,FAX・EDM,デモ電話_EDM_パターン1_FAX・EDM,01_商談前準備フェーズ,,3,1週間
2025-11-05T14:43:41.000Z,2025-11-13,2025-11-20,2025-11-20,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,7,2週間以内
2025-11-05T15:01:50.000Z,2025-11-05,2025-11-06,2025-11-06,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,1,3日以内
2025-11-05T15:24:50.000Z,2025-11-05,2025-11-06,2025-11-06,TOP,デモ電話_SP_Aパターン_TOP LP,99_失注,,1,3日以内
2025-11-05T16:19:40.000Z,2025-11-05,2025-11-10,2025-11-10,TOP,デモ電話_フリーミアムLP_TOP LP,05_決裁者合意フェーズ,,5,1週間
2025-11-05T16:43:03.000Z,2025-11-05,2025-11-12,2025-11-12,FAX・EDM,デモ電話_EDM_パターン1_FAX・EDM,99_失注,,7,2週間以内
2025-11-05T18:36:35.000Z,2025-11-05,2025-11-06,2025-11-06,DIS,デモ電話_Facebook,06_有料契約申請完了,,1,3日以内
2025-11-06T08:13:57.000Z,2025-11-06,2025-11-10,2025-11-10,DIS,デモ電話_Facebook,99_失注,,4,1週間
2025-11-06T09:57:41.000Z,2025-11-06,,2025-11-20,FAX・EDM,デモ電話_FAX_ホテル,00_商談再設定フェーズ,,14,2週間以上
2025-11-06T09:59:17.000Z,2025-11-06,2025-11-10,2025-11-10,TOP,デモ電話_フリーミアムLP,07_契約締結完了,,4,1週間
2025-11-06T10:04:55.000Z,2025-11-06,2025-11-10,2025-11-10,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,4,1週間
2025-11-06T13:06:25.000Z,2025-11-06,2025-11-11,2025-11-11,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,5,1週間
2025-11-06T14:15:06.000Z,2025-11-06,2025-11-19,2025-11-19,DIS,デモ電話_Facebook,03_担当者合意フェーズ,,13,2週間以内
2025-11-06T15:33:39.000Z,2025-11-06,2025-11-10,2025-11-10,TOP,デモ電話_フリーミアムLP,99_失注,,4,1週間
2025-11-06T17:19:49.000Z,2025-11-06,2025-11-10,2025-11-10,LIS,デモ電話_LIS_Google_電話代行,99_失注,,4,1週間
2025-11-06T23:11:40.000Z,2025-11-07,2025-11-11,2025-11-11,DIS,デモ電話_Facebook,99_失注,,4,1週間
2025-11-07T10:36:43.000Z,2025-11-11,2025-11-13,2025-11-13,FAX・EDM,デモ電話_FAX_病院・クリニック,04_稟議用資料提案フェーズ,,2,3日以内
2025-11-07T10:55:32.000Z,2025-11-10,,2025-11-13,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,3,1週間
2025-11-07T12:36:41.000Z,2025-11-07,2025-11-11,2025-11-11,DIS,デモ電話_Facebook,99_失注,,4,1週間
2025-11-07T14:37:44.000Z,2025-11-07,,2025-11-10,TOP,デモ電話_フリーミアムLP,00_商談再設定フェーズ,,3,1週間
2025-11-07T16:20:56.000Z,2025-11-07,2025-11-12,2025-11-12,TOP,デモ電話_フリーミアムLP,99_失注,,5,1週間
2025-11-07T18:49:44.000Z,2025-11-10,2025-11-12,2025-11-12,TOP,デモ電話_SP_Dパターン,01_商談前準備フェーズ,,2,3日以内
2025-11-08T03:18:48.000Z,2025-11-10,2025-11-12,2025-11-12,LIS,デモ電話_LIS_Google_電話代行,99_失注,,2,3日以内
2025-11-08T06:56:23.000Z,2025-11-13,2025-11-17,2025-11-17,LIS,デモ電話_LIS_Google_電話代行,99_失注,,4,1週間
2025-11-08T09:07:29.000Z,2025-11-19,,2025-11-20,DIS,デモ電話_Facebook,99_失注,,1,3日以内
2025-11-08T10:32:00.000Z,2025-11-10,2025-11-12,2025-11-12,LIS,デモ電話_LIS_Google_電話代行,07_契約締結完了,,2,3日以内
2025-11-08T10:51:42.000Z,2025-11-13,2025-11-13,2025-11-13,FAX・EDM,デモ電話_EDM_パターン1,99_失注,,0,1日以内
2025-11-08T12:10:40.000Z,2025-11-11,2025-11-12,2025-11-12,DIS,デモ電話_Facebook,99_失注,,1,3日以内
2025-11-08T21:59:30.000Z,2025-11-10,,2025-11-11,LIS,デモ電話_LIS_Google_電話代行,00_商談再設定フェーズ,,1,3日以内
2025-11-08T22:32:12.000Z,2025-11-10,2025-11-11,2025-11-11,LIS,デモ電話_LIS_Google_電話代行,99_失注,,1,3日以内
2025-11-09T06:23:23.000Z,2025-11-25,2025-11-27,2025-11-27,FAX・EDM,デモ電話_EDM_パターン1,99_失注,,2,3日以内
2025-11-09T09:20:27.000Z,2025-11-10,,2025-11-12,LIS,デモ電話_LIS_Google_電話代行,00_商談再設定フェーズ,検討中止,2,3日以内
2025-11-09T10:10:53.000Z,2025-11-10,2025-11-12,2025-11-12,DIS,デモ電話_Facebook,06_有料契約申請完了,,2,3日以内
2025-11-09T11:05:16.000Z,2025-11-13,2025-11-17,2025-11-17,TOP,デモ電話_フリーミアムLP,99_失注,,4,1週間
2025-11-09T12:35:06.000Z,2025-11-10,2025-11-12,2025-11-12,TOP,デモ電話_フリーミアムLP,99_失注,,2,3日以内
2025-11-10T07:21:45.000Z,2025-11-10,2025-11-11,2025-11-11,DIS,デモ電話_Facebook,06_有料契約申請完了,,1,3日以内
2025-11-10T08:45:22.000Z,2025-11-10,2025-11-11,2025-11-11,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,1,3日以内
2025-11-10T10:52:05.000Z,2025-11-10,2025-11-13,2025-11-13,LIS,デモ電話_LIS_Google_広告TOP,06_有料契約申請完了,,3,1週間
2025-11-10T13:31:43.000Z,2025-11-10,2025-11-14,2025-11-14,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,4,1週間
2025-11-10T14:37:00.000Z,2025-11-10,2025-11-10,2025-11-10,LIS,デモ電話_LIS_Google_IP電話,06_有料契約申請完了,,0,1日以内
2025-11-10T15:34:03.000Z,2025-11-10,2025-11-11,2025-11-11,FAX・EDM,デモ電話_EDM_パターン1,06_有料契約申請完了,,1,3日以内
2025-11-10T15:47:43.000Z,2025-11-10,2025-11-14,2025-11-13,DIS,デモ電話_Facebook,99_失注,,3,1週間
2025-11-10T16:11:49.000Z,2025-11-10,2025-11-12,2025-11-12,DIS,デモ電話_Facebook,99_失注,,2,3日以内
2025-11-10T16:50:44.000Z,2025-11-10,2025-11-12,2025-11-12,LIS,デモ電話_PC_Aパターン,03_ROI合意フェーズ,,2,3日以内
2025-11-11T08:32:17.000Z,2025-11-11,2025-12-15,2025-12-15,FAX・EDM,デモ電話_EDM_パターン1,99_失注,,34,2週間以上
2025-11-11T11:30:51.000Z,2025-11-11,2025-11-12,2025-11-12,,,03_ROI合意フェーズ,,1,3日以内
2025-11-11T11:51:48.000Z,2025-11-11,2025-11-12,2025-11-12,TOP,デモ電話_フリーミアムLP,00_ISアプローチ,,1,3日以内
